n_neighbor,p,Leaf size,weights_distance,weights_uniform,Algorithm_auto,Algorithm_ball_tree,Algorithm_brute,Algorithm_kd_tree,Accuracy,F1 Score
-0.6826906579405021,0.9320981262400779,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6944172380019589,0.6913352780515479
-0.6826906579405021,0.9320981262400779,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6944172380019589,0.6913352780515479
-0.6826906579405021,0.9320981262400779,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6944172380019589,0.6913352780515479
-0.6826906579405021,0.9320981262400779,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6944172380019589,0.6913352780515479
-0.5507101274068028,0.9320981262400779,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6929480901077375,0.6895948419433429
-0.5507101274068028,0.9320981262400779,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6929480901077375,0.6895948419433429
-0.5507101274068028,0.9320981262400779,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6929480901077375,0.6895948419433429
-0.5507101274068028,0.9320981262400779,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6929480901077375,0.6895948419433429
-0.5507101274068028,0.9320981262400779,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6929480901077375,0.6895948419433429
-0.5507101274068028,0.9320981262400779,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6929480901077375,0.6895948419433429
-0.5507101274068028,0.9320981262400779,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6929480901077375,0.6895948419433429
-0.5507101274068028,0.9320981262400779,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6929480901077375,0.6895948419433429
-0.4187295968731035,0.9320981262400779,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.693437806072478,0.6894967841377269
-0.4187295968731035,0.9320981262400779,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.693437806072478,0.6894967841377269
-0.4187295968731035,0.9320981262400779,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.693437806072478,0.6894967841377269
-0.4187295968731035,0.9320981262400779,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.693437806072478,0.6894967841377269
-0.4187295968731035,0.9320981262400779,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.693437806072478,0.6894967841377269
-0.4187295968731035,0.9320981262400779,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.693437806072478,0.6894967841377269
-0.4187295968731035,0.9320981262400779,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.693437806072478,0.6894967841377269
-0.4187295968731035,0.9320981262400779,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.693437806072478,0.6894967841377269
-0.2867490663394043,0.9320981262400779,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.693437806072478,0.6897165602967035
-0.2867490663394043,0.9320981262400779,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.693437806072478,0.6897165602967035
-0.2867490663394043,0.9320981262400779,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.693437806072478,0.6897165602967035
-0.2867490663394043,0.9320981262400779,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.693437806072478,0.6897165602967035
-0.2867490663394043,0.9320981262400779,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.693437806072478,0.6897165602967035
-0.2867490663394043,0.9320981262400779,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.693437806072478,0.6897165602967035
-0.2867490663394043,0.9320981262400779,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.693437806072478,0.6897165602967035
-0.2867490663394043,0.9320981262400779,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.693437806072478,0.6897165602967035
-0.154768535805705,0.9320981262400779,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6949069539666993,0.6914284107980097
-0.154768535805705,0.9320981262400779,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6949069539666993,0.6914284107980097
-0.154768535805705,0.9320981262400779,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6949069539666993,0.6914284107980097
-0.154768535805705,0.9320981262400779,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6949069539666993,0.6914284107980097
-0.154768535805705,0.9320981262400779,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6949069539666993,0.6914284107980097
-0.154768535805705,0.9320981262400779,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6949069539666993,0.6914284107980097
-0.154768535805705,0.9320981262400779,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6949069539666993,0.6914284107980097
-0.154768535805705,0.9320981262400779,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6949069539666993,0.6914284107980097
-0.02278800527200572,0.9320981262400779,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.691234084231146,0.6870800597552188
-0.02278800527200572,0.9320981262400779,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.691234084231146,0.6870800597552188
-0.02278800527200572,0.9320981262400779,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.691234084231146,0.6870800597552188
-0.02278800527200572,0.9320981262400779,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.691234084231146,0.6870800597552188
-0.02278800527200572,0.9320981262400779,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.691234084231146,0.6870800597552188
-0.02278800527200572,0.9320981262400779,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.691234084231146,0.6870800597552188
-0.02278800527200572,0.9320981262400779,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.691234084231146,0.6870800597552188
-0.02278800527200572,0.9320981262400779,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.691234084231146,0.6870800597552188
-1.0786322495415999,1.3109333295949634,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.692458374142997,0.691217941672438
-1.0786322495415999,1.3109333295949634,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.692458374142997,0.691217941672438
-1.0786322495415999,1.3109333295949634,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.692458374142997,0.691217941672438
-1.0786322495415999,1.3109333295949634,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.692458374142997,0.691217941672438
-1.0786322495415999,1.3109333295949634,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.692458374142997,0.691217941672438
-1.0786322495415999,1.3109333295949634,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.692458374142997,0.691217941672438
-1.0786322495415999,1.3109333295949634,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.692458374142997,0.691217941672438
-1.0786322495415999,1.3109333295949634,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.692458374142997,0.691217941672438
-0.9466517190079006,1.3109333295949634,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.692458374142997,0.691217941672438
-0.9466517190079006,1.3109333295949634,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.692458374142997,0.691217941672438
-0.9466517190079006,1.3109333295949634,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.692458374142997,0.691217941672438
-0.9466517190079006,1.3109333295949634,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.692458374142997,0.691217941672438
-0.9466517190079006,1.3109333295949634,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.692458374142997,0.691217941672438
-0.9466517190079006,1.3109333295949634,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.692458374142997,0.691217941672438
-0.9466517190079006,1.3109333295949634,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.692458374142997,0.691217941672438
-0.9466517190079006,1.3109333295949634,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.692458374142997,0.691217941672438
-0.8146711884742013,1.3109333295949634,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6909892262487757,0.6885283708768272
-0.8146711884742013,1.3109333295949634,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6909892262487757,0.6885283708768272
-0.8146711884742013,1.3109333295949634,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6909892262487757,0.6885283708768272
-0.8146711884742013,1.3109333295949634,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6909892262487757,0.6885283708768272
-0.8146711884742013,1.3109333295949634,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6909892262487757,0.6885283708768272
-0.8146711884742013,1.3109333295949634,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6909892262487757,0.6885283708768272
-0.8146711884742013,1.3109333295949634,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6909892262487757,0.6885283708768272
-0.8146711884742013,1.3109333295949634,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6909892262487757,0.6885283708768272
-0.6826906579405021,1.3109333295949634,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.691234084231146,0.6881854127245393
-0.6826906579405021,1.3109333295949634,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.691234084231146,0.6881854127245393
-0.6826906579405021,1.3109333295949634,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.691234084231146,0.6881854127245393
-0.6826906579405021,1.3109333295949634,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.691234084231146,0.6881854127245393
-0.6826906579405021,1.3109333295949634,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.691234084231146,0.6881854127245393
-0.6826906579405021,1.3109333295949634,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.691234084231146,0.6881854127245393
-0.6826906579405021,1.3109333295949634,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.691234084231146,0.6881854127245393
-0.6826906579405021,1.3109333295949634,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.691234084231146,0.6881854127245393
-0.5507101274068028,1.3109333295949634,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6917238001958864,0.6884362242007643
-0.5507101274068028,1.3109333295949634,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6917238001958864,0.6884362242007643
-0.5507101274068028,1.3109333295949634,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6917238001958864,0.6884362242007643
-0.5507101274068028,1.3109333295949634,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6917238001958864,0.6884362242007643
-0.5507101274068028,1.3109333295949634,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6917238001958864,0.6884362242007643
-0.5507101274068028,1.3109333295949634,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6917238001958864,0.6884362242007643
-0.5507101274068028,1.3109333295949634,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6917238001958864,0.6884362242007643
-0.5507101274068028,1.3109333295949634,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6917238001958864,0.6884362242007643
-0.4187295968731035,1.3109333295949634,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.690254652301665,0.6862411031840506
-0.4187295968731035,1.3109333295949634,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.690254652301665,0.6862411031840506
-0.4187295968731035,1.3109333295949634,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.690254652301665,0.6862411031840506
-0.4187295968731035,1.3109333295949634,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.690254652301665,0.6862411031840506
-0.4187295968731035,1.3109333295949634,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.690254652301665,0.6862411031840506
-0.4187295968731035,1.3109333295949634,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.690254652301665,0.6862411031840506
-0.4187295968731035,1.3109333295949634,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.690254652301665,0.6862411031840506
-0.4187295968731035,1.3109333295949634,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.690254652301665,0.6862411031840506
-0.2867490663394043,1.3109333295949634,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6919686581782566,0.6883311894997057
-0.2867490663394043,1.3109333295949634,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6919686581782566,0.6883311894997057
-0.2867490663394043,1.3109333295949634,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6919686581782566,0.6883311894997057
-0.2867490663394043,1.3109333295949634,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6919686581782566,0.6883311894997057
-0.2867490663394043,1.3109333295949634,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6919686581782566,0.6883311894997057
-0.2867490663394043,1.3109333295949634,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6919686581782566,0.6883311894997057
-0.2867490663394043,1.3109333295949634,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6919686581782566,0.6883311894997057
-0.2867490663394043,1.3109333295949634,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6919686581782566,0.6883311894997057
-0.154768535805705,1.3109333295949634,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6936826640548482,0.6903044308305087
-0.154768535805705,1.3109333295949634,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6936826640548482,0.6903044308305087
-0.154768535805705,1.3109333295949634,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6936826640548482,0.6903044308305087
-0.154768535805705,1.3109333295949634,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6936826640548482,0.6903044308305087
-0.154768535805705,1.3109333295949634,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6936826640548482,0.6903044308305087
-0.154768535805705,1.3109333295949634,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6936826640548482,0.6903044308305087
-0.154768535805705,1.3109333295949634,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6936826640548482,0.6903044308305087
-0.154768535805705,1.3109333295949634,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6936826640548482,0.6903044308305087
-0.02278800527200572,1.3109333295949634,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6890303623898139,0.6848758684613975
-0.02278800527200572,1.3109333295949634,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6890303623898139,0.6848758684613975
-0.02278800527200572,1.3109333295949634,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6890303623898139,0.6848758684613975
-0.02278800527200572,1.3109333295949634,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6890303623898139,0.6848758684613975
-0.02278800527200572,1.3109333295949634,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6890303623898139,0.6848758684613975
-0.02278800527200572,1.3109333295949634,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6890303623898139,0.6848758684613975
-0.02278800527200572,1.3109333295949634,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6890303623898139,0.6848758684613975
-0.02278800527200572,1.3109333295949634,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6890303623898139,0.6848758684613975
-1.0786322495415999,1.6897685329498489,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.691234084231146,0.6898693756552136
-1.0786322495415999,1.6897685329498489,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.691234084231146,0.6898693756552136
-1.0786322495415999,1.6897685329498489,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.691234084231146,0.6898693756552136
-1.0786322495415999,1.6897685329498489,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.691234084231146,0.6898693756552136
-1.0786322495415999,1.6897685329498489,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.691234084231146,0.6898693756552136
-1.0786322495415999,1.6897685329498489,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.691234084231146,0.6898693756552136
-1.0786322495415999,1.6897685329498489,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.691234084231146,0.6898693756552136
-1.0786322495415999,1.6897685329498489,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.691234084231146,0.6898693756552136
-0.9466517190079006,1.6897685329498489,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.691234084231146,0.6898693756552136
-0.9466517190079006,1.6897685329498489,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.691234084231146,0.6898693756552136
-0.9466517190079006,1.6897685329498489,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.691234084231146,0.6898693756552136
-0.9466517190079006,1.6897685329498489,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.691234084231146,0.6898693756552136
-0.9466517190079006,1.6897685329498489,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.691234084231146,0.6898693756552136
-0.9466517190079006,1.6897685329498489,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.691234084231146,0.6898693756552136
-0.9466517190079006,1.6897685329498489,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.691234084231146,0.6898693756552136
-0.9466517190079006,1.6897685329498489,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.691234084231146,0.6898693756552136
-0.8146711884742013,1.6897685329498489,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6904995102840352,0.6879846676260155
-0.8146711884742013,1.6897685329498489,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6904995102840352,0.6879846676260155
-0.8146711884742013,1.6897685329498489,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6904995102840352,0.6879846676260155
-0.8146711884742013,1.6897685329498489,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6904995102840352,0.6879846676260155
-0.8146711884742013,1.6897685329498489,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6904995102840352,0.6879846676260155
-0.8146711884742013,1.6897685329498489,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6904995102840352,0.6879846676260155
-0.8146711884742013,1.6897685329498489,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6904995102840352,0.6879846676260155
-0.8146711884742013,1.6897685329498489,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6904995102840352,0.6879846676260155
-0.6826906579405021,1.6897685329498489,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.690254652301665,0.6872490155438471
-0.6826906579405021,1.6897685329498489,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.690254652301665,0.6872490155438471
-0.6826906579405021,1.6897685329498489,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.690254652301665,0.6872490155438471
-0.6826906579405021,1.6897685329498489,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.690254652301665,0.6872490155438471
-0.6826906579405021,1.6897685329498489,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.690254652301665,0.6872490155438471
-0.6826906579405021,1.6897685329498489,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.690254652301665,0.6872490155438471
-0.6826906579405021,1.6897685329498489,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.690254652301665,0.6872490155438471
-0.6826906579405021,1.6897685329498489,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.690254652301665,0.6872490155438471
-0.5507101274068028,1.6897685329498489,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6900097943192948,0.6867032033817154
-0.5507101274068028,1.6897685329498489,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6900097943192948,0.6867032033817154
-0.5507101274068028,1.6897685329498489,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6900097943192948,0.6867032033817154
-0.5507101274068028,1.6897685329498489,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6900097943192948,0.6867032033817154
-0.5507101274068028,1.6897685329498489,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6900097943192948,0.6867032033817154
-0.5507101274068028,1.6897685329498489,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6900097943192948,0.6867032033817154
-0.5507101274068028,1.6897685329498489,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6900097943192948,0.6867032033817154
-0.5507101274068028,1.6897685329498489,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6900097943192948,0.6867032033817154
-0.4187295968731035,1.6897685329498489,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6873163565132223,0.6833697913861851
-0.4187295968731035,1.6897685329498489,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6873163565132223,0.6833697913861851
-0.4187295968731035,1.6897685329498489,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6873163565132223,0.6833697913861851
-0.4187295968731035,1.6897685329498489,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6873163565132223,0.6833697913861851
-0.4187295968731035,1.6897685329498489,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6873163565132223,0.6833697913861851
-0.4187295968731035,1.6897685329498489,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6873163565132223,0.6833697913861851
-0.4187295968731035,1.6897685329498489,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6873163565132223,0.6833697913861851
-0.4187295968731035,1.6897685329498489,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6873163565132223,0.6833697913861851
-0.2867490663394043,1.6897685329498489,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6907443682664055,0.6870895889947741
-0.2867490663394043,1.6897685329498489,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6907443682664055,0.6870895889947741
-0.2867490663394043,1.6897685329498489,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6907443682664055,0.6870895889947741
-0.2867490663394043,1.6897685329498489,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6907443682664055,0.6870895889947741
-0.2867490663394043,1.6897685329498489,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6907443682664055,0.6870895889947741
-0.2867490663394043,1.6897685329498489,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6907443682664055,0.6870895889947741
-0.2867490663394043,1.6897685329498489,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6907443682664055,0.6870895889947741
-0.2867490663394043,1.6897685329498489,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6907443682664055,0.6870895889947741
-0.154768535805705,1.6897685329498489,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6922135161606269,0.6888610855396397
-0.154768535805705,1.6897685329498489,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6922135161606269,0.6888610855396397
-0.154768535805705,1.6897685329498489,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6922135161606269,0.6888610855396397
-0.154768535805705,1.6897685329498489,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6922135161606269,0.6888610855396397
-0.154768535805705,1.6897685329498489,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6922135161606269,0.6888610855396397
-0.154768535805705,1.6897685329498489,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6922135161606269,0.6888610855396397
-0.154768535805705,1.6897685329498489,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6922135161606269,0.6888610855396397
-0.154768535805705,1.6897685329498489,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6922135161606269,0.6888610855396397
-0.02278800527200572,1.6897685329498489,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6892752203721841,0.6851411603087291
-0.02278800527200572,1.6897685329498489,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6892752203721841,0.6851411603087291
-0.02278800527200572,1.6897685329498489,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6892752203721841,0.6851411603087291
-0.02278800527200572,1.6897685329498489,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6892752203721841,0.6851411603087291
-0.02278800527200572,1.6897685329498489,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6892752203721841,0.6851411603087291
-0.02278800527200572,1.6897685329498489,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6892752203721841,0.6851411603087291
-0.02278800527200572,1.6897685329498489,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6892752203721841,0.6851411603087291
-0.02278800527200572,1.6897685329498489,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6892752203721841,0.6851411603087291
-1.0786322495415999,2.0686037363047345,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6897649363369246,0.6884573284999067
-1.0786322495415999,2.0686037363047345,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6897649363369246,0.6884573284999067
-1.0786322495415999,2.0686037363047345,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6897649363369246,0.6884573284999067
-1.0786322495415999,2.0686037363047345,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6897649363369246,0.6884573284999067
-1.0786322495415999,2.0686037363047345,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6897649363369246,0.6884573284999067
-1.0786322495415999,2.0686037363047345,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6897649363369246,0.6884573284999067
-1.0786322495415999,2.0686037363047345,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6897649363369246,0.6884573284999067
-1.0786322495415999,2.0686037363047345,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6897649363369246,0.6884573284999067
-0.9466517190079006,2.0686037363047345,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6897649363369246,0.6884573284999067
-0.9466517190079006,2.0686037363047345,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6897649363369246,0.6884573284999067
-0.9466517190079006,2.0686037363047345,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6897649363369246,0.6884573284999067
-0.9466517190079006,2.0686037363047345,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6897649363369246,0.6884573284999067
-0.9466517190079006,2.0686037363047345,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6897649363369246,0.6884573284999067
-0.9466517190079006,2.0686037363047345,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6897649363369246,0.6884573284999067
-0.9466517190079006,2.0686037363047345,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6897649363369246,0.6884573284999067
-0.9466517190079006,2.0686037363047345,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6897649363369246,0.6884573284999067
-0.8146711884742013,2.0686037363047345,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6897649363369246,0.6871885298238479
-0.8146711884742013,2.0686037363047345,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6897649363369246,0.6871885298238479
-0.8146711884742013,2.0686037363047345,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6897649363369246,0.6871885298238479
-0.8146711884742013,2.0686037363047345,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6897649363369246,0.6871885298238479
-0.8146711884742013,2.0686037363047345,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6897649363369246,0.6871885298238479
-0.8146711884742013,2.0686037363047345,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6897649363369246,0.6871885298238479
-0.8146711884742013,2.0686037363047345,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6897649363369246,0.6871885298238479
-0.8146711884742013,2.0686037363047345,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6897649363369246,0.6871885298238479
-0.6826906579405021,2.0686037363047345,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6875612144955926,0.6845774746117387
-0.6826906579405021,2.0686037363047345,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6875612144955926,0.6845774746117387
